name,link
"New Native","https://www.eu-startups.com/directory/new-native/"
"Twyg","https://www.eu-startups.com/directory/twyg/"
"The Space Company","https://www.eu-startups.com/directory/the-space-company/"
"FarmersCorner","https://www.eu-startups.com/directory/farmerscorner/"
"Labelf AI","https://www.eu-startups.com/directory/labelf-ai-2/"
"&Repeat","https://www.eu-startups.com/directory/repeat/"
"Webbstart","https://www.eu-startups.com/directory/webbstart/"
"Biohackeri","https://www.eu-startups.com/directory/biohackeri/"
"Bemannica","https://www.eu-startups.com/directory/bemannica/"
"Banxt","https://www.eu-startups.com/directory/banxt/"
"Bantaba","https://www.eu-startups.com/directory/bantaba/"
"AREA Blocks","https://www.eu-startups.com/directory/area-blocks/"
"Amino Health","https://www.eu-startups.com/directory/amino-health/"
"Aerit","https://www.eu-startups.com/directory/aerit/"
"home decor- art candles","https://www.eu-startups.com/directory/home-decor-art-candles/"
"Fragnet","https://www.eu-startups.com/directory/fragnet/"
"scientifyRESEARCH","https://www.eu-startups.com/directory/scientifyresearch/"
"TROOPR","https://www.eu-startups.com/directory/troopr/"
"Growloop","https://www.eu-startups.com/directory/growloop/"
"Cyclebit Group LTD","https://www.eu-startups.com/directory/cyclebit-group-ltd/"
"Scapin’","https://www.eu-startups.com/directory/scapin/"
"Cellfion","https://www.eu-startups.com/directory/cellfion/"
"Labelf AI","https://www.eu-startups.com/directory/labelf-ai/"
"Plugin Mixer","https://www.eu-startups.com/directory/plugin-mixer/"
"Nightstorm Limited","https://www.eu-startups.com/directory/nightstorm-limited/"
"Digmak","https://www.eu-startups.com/directory/digmak/"
"Glenntex","https://www.eu-startups.com/directory/glenntex/"
"Sesamy","https://www.eu-startups.com/directory/sesamy/"
"Meme.com","https://www.eu-startups.com/directory/meme-com/"
"Hypertype","https://www.eu-startups.com/directory/hypertype/"
"Orboroi AB","https://www.eu-startups.com/directory/orboroi-ab/"
"Gokind","https://www.eu-startups.com/directory/gokind/"
"Proptech Farm","https://www.eu-startups.com/directory/proptech-farm/"
"Fast Trek","https://www.eu-startups.com/directory/fast-trek/"
"LeDap","https://www.eu-startups.com/directory/ledap/"
"Logcast","https://www.eu-startups.com/directory/logcast/"
"masspredict","https://www.eu-startups.com/directory/masspredict/"
"Moralis","https://www.eu-startups.com/directory/moralis/"
"Goals","https://www.eu-startups.com/directory/goals/"
"Peyya","https://www.eu-startups.com/directory/peyya/"
"Picture This","https://www.eu-startups.com/directory/picture-this/"
"Ella","https://www.eu-startups.com/directory/ella/"
"Eitrium","https://www.eu-startups.com/directory/eitrium/"
"Cysel","https://www.eu-startups.com/directory/cysel/"
"Chroma","https://www.eu-startups.com/directory/chroma/"
"Sturdy","https://www.eu-startups.com/directory/sturdy/"
"Cardo Health","https://www.eu-startups.com/directory/cardo-health/"
"Calibur","https://www.eu-startups.com/directory/calibur/"
"Stroll IN AB","https://www.eu-startups.com/directory/stroll-in-ab/"
"Vimian Group","https://www.eu-startups.com/directory/vimian-group/"
"Arriver","https://www.eu-startups.com/directory/arriver/"
"Ark Kapital","https://www.eu-startups.com/directory/ark-kapital/"
"Anotherblock","https://www.eu-startups.com/directory/anotherblock/"
"Aline","https://www.eu-startups.com/directory/aline-2/"
"Pitchago","https://www.eu-startups.com/directory/pitchago/"
"Myhomefield","https://www.eu-startups.com/directory/myhomefield/"
"Furrychamp","https://www.eu-startups.com/directory/furrychamp/"
"Fastaway","https://www.eu-startups.com/directory/fastaway/"
"Elementric AB","https://www.eu-startups.com/directory/elementric-ab/"
"POMMINE","https://www.eu-startups.com/directory/pommine/"
"Orb","https://www.eu-startups.com/directory/orb-2/"
"stage.one","https://www.eu-startups.com/directory/stage-one/"
"Bumpy","https://www.eu-startups.com/directory/bumpy/"
"Circulaire","https://www.eu-startups.com/directory/circulaire/"
"Budvee","https://www.eu-startups.com/directory/budvee/"
"Recoma AB","https://www.eu-startups.com/directory/recoma-ab/"
"Estrid","https://www.eu-startups.com/directory/estrid/"
"Rekonnect","https://www.eu-startups.com/directory/rekonnect/"
"Nordic Stone Studio","https://www.eu-startups.com/directory/nordic-stone-studio/"
"NxNANO AB","https://www.eu-startups.com/directory/nxnano-ab/"
"Laundry Sheets","https://www.eu-startups.com/directory/laundry-sheets/"
"Forza Ikonia","https://www.eu-startups.com/directory/forza-ikonia/"
"Forloop.ai","https://www.eu-startups.com/directory/forloop-ai/"
"Flowpass","https://www.eu-startups.com/directory/flowpass/"
"fibblar","https://www.eu-startups.com/directory/fibblar/"
"Elbyte","https://www.eu-startups.com/directory/elbyte/"
"Circulate","https://www.eu-startups.com/directory/circulate/"
"Causiq","https://www.eu-startups.com/directory/causiq/"
"I Pair U","https://www.eu-startups.com/directory/i-pair-u/"
"INFRION","https://www.eu-startups.com/directory/infrion/"
"ROI Media","https://www.eu-startups.com/directory/roi-media/"
"Medoma","https://www.eu-startups.com/directory/medoma/"
"Norvea","https://www.eu-startups.com/directory/norvea/"
"NuLink","https://www.eu-startups.com/directory/nulink/"
"Paragast","https://www.eu-startups.com/directory/paragast/"
"Parsly","https://www.eu-startups.com/directory/parsly/"
"PersiFund","https://www.eu-startups.com/directory/persifund/"
"Plasero","https://www.eu-startups.com/directory/plasero/"
"Reeler","https://www.eu-startups.com/directory/reeler/"
"Veoneer","https://www.eu-startups.com/directory/veoneer/"
"EGG","https://www.eu-startups.com/directory/egg/"
"Coffydoor","https://www.eu-startups.com/directory/coffydoor/"
"Compular","https://www.eu-startups.com/directory/compular/"
"Curb Food","https://www.eu-startups.com/directory/curb-food/"
"Mathquizily","https://www.eu-startups.com/directory/mathquizily/"
"BasedOn","https://www.eu-startups.com/directory/basedon/"
"Auricula","https://www.eu-startups.com/directory/auricula/"
"ARGO Gaming Group","https://www.eu-startups.com/directory/argo-gaming-group/"
"Elevri","https://www.eu-startups.com/directory/elevri/"
"SuperNormal","https://www.eu-startups.com/directory/supernormal/"
"Alloverse","https://www.eu-startups.com/directory/alloverse/"
"Juni","https://www.eu-startups.com/directory/juni/"
"SourceMe","https://www.eu-startups.com/directory/sourceme-2/"
"Urban Oasis","https://www.eu-startups.com/directory/urban-oasis/"
"Convas","https://www.eu-startups.com/directory/convas/"
"CommuteSaver","https://www.eu-startups.com/directory/commutesaver/"
"CustomerVox","https://www.eu-startups.com/directory/customervox/"
"Carla","https://www.eu-startups.com/directory/carla/"
"Raymond Media AB","https://www.eu-startups.com/directory/raymond-media-ab/"
"HardSkills","https://www.eu-startups.com/directory/hardskills-2/"
"Freshsound","https://www.eu-startups.com/directory/freshsound/"
"Bicelo","https://www.eu-startups.com/directory/bicelo/"
"Layke Analytics","https://www.eu-startups.com/directory/layke-analytics/"
"Curoflow","https://www.eu-startups.com/directory/curoflow/"
"SourceMe","https://www.eu-startups.com/directory/sourceme/"
"Repuzen","https://www.eu-startups.com/directory/repuzen/"
"yayloh","https://www.eu-startups.com/directory/yayloh/"
"Gridly","https://www.eu-startups.com/directory/gridly/"
"Incubator List","https://www.eu-startups.com/directory/incubator-list/"
"B3 Kodify","https://www.eu-startups.com/directory/b3-kodify/"
"NanoScientifica Scandinavia","https://www.eu-startups.com/directory/nanoscientifica-scandinavia-ab/"
"Depict.ai","https://www.eu-startups.com/directory/depict-ai/"
"Courate","https://www.eu-startups.com/directory/courate/"
"Starprise","https://www.eu-startups.com/directory/starprise/"
"NAG Studios","https://www.eu-startups.com/directory/nag-studios/"
"Little Snooze","https://www.eu-startups.com/directory/little-snooze/"
"Krafthem","https://www.eu-startups.com/directory/krafthem/"
"Sendify","https://www.eu-startups.com/directory/sendify/"
"Sharkmob","https://www.eu-startups.com/directory/sharkmob/"
"Thrillism","https://www.eu-startups.com/directory/thrillism/"
"SustainLab","https://www.eu-startups.com/directory/sustainlab-2/"
"CoronaFree","https://www.eu-startups.com/directory/coronafree/"
"SustainLab","https://www.eu-startups.com/directory/sustainlab/"
"MoonRise","https://www.eu-startups.com/directory/moonrise/"
"Logary Analytics","https://www.eu-startups.com/directory/logary-analytics/"
"Nineteen Media Group","https://www.eu-startups.com/directory/nineteen-media-group/"
"Genvalues","https://www.eu-startups.com/directory/genvalues/"
"Future Dining","https://www.eu-startups.com/directory/future-dining/"
"FUNCiFUR","https://www.eu-startups.com/directory/funcifur/"
"Resly AB","https://www.eu-startups.com/directory/resly-ab/"
"Envar","https://www.eu-startups.com/directory/envar/"
"DevSkills","https://www.eu-startups.com/directory/devskills/"
"SLPanda","https://www.eu-startups.com/directory/slpanda/"
"Meitner","https://www.eu-startups.com/directory/meitner/"
"Hemavi","https://www.eu-startups.com/directory/hemavi/"
"Hailey HR","https://www.eu-startups.com/directory/hailey-hr/"
"Navian Investment Group","https://www.eu-startups.com/directory/navian-investment-group/"
"Go North","https://www.eu-startups.com/directory/go-north/"
"OPPORTUNI","https://www.eu-startups.com/directory/opportuni/"
