Name,Link
"Brightlands Life Sciences Ventures","https://www.eu-startups.com/investor/brightlands-life-sciences-ventures/"
"Vopak Ventures","https://www.eu-startups.com/investor/vopak-ventures/"
"Randstad Innovation Fund","https://www.eu-startups.com/investor/randstad-innovation-fund/"
"Addington Investment Group","https://www.eu-startups.com/investor/addington-investment-group/"
"Rabobank Food & Agri Innovation Fund","https://www.eu-startups.com/investor/rabobank-food-agri-innovation-fund/"
"ABN AMRO Ventures","https://www.eu-startups.com/investor/abn-amro-ventures/"
"Achmea Innovation Fund","https://www.eu-startups.com/investor/achmea-innovation-fund/"
"Mediahuis","https://www.eu-startups.com/investor/mediahuis/"
"The Sharing Group","https://www.eu-startups.com/investor/the-sharing-group/"
"Ingka Group","https://www.eu-startups.com/investor/ingka-group/"
"KPN Ventures","https://www.eu-startups.com/investor/kpn-ventures/"
"ING Ventures","https://www.eu-startups.com/investor/ing-ventures/"
"Stellantis Ventures","https://www.eu-startups.com/investor/stellantis-ventures/"
"Atlantis Digital","https://www.eu-startups.com/investor/atlantis-digital-2/"
"IMC Trading","https://www.eu-startups.com/investor/imc-trading/"
"DSM Venturing","https://www.eu-startups.com/investor/dsm-venturing/"
"Alliance Ventures","https://www.eu-startups.com/investor/alliance-ventures/"
"Transavia Ventures","https://www.eu-startups.com/investor/transavia-ventures/"
"ING Sustainable Investments","https://www.eu-startups.com/investor/ing-sustainable-investments/"
"Welt Ventures","https://www.eu-startups.com/investor/welt-ventures/"
"Limburg Business Development Fund (LBDF)","https://www.eu-startups.com/investor/limburg-business-development-fund-lbdf/"
"FundiQare","https://www.eu-startups.com/investor/fundiqare/"
"Optiver Principal Strategic Investments","https://www.eu-startups.com/investor/optiver-principal-strategic-investments/"
"ABN AMRO Fund","https://www.eu-startups.com/investor/abn-amro-fund/"
"M Ventures","https://www.eu-startups.com/investor/m-ventures/"
"Atlantis Digital","https://www.eu-startups.com/investor/atlantis-digital/"
"Shell Ventures","https://www.eu-startups.com/investor/shell-ventures/"
"Prosus Ventures","https://www.eu-startups.com/investor/prosus-ventures/"
"Exor Ventures","https://www.eu-startups.com/investor/exor-ventures/"
"Airbus","https://www.eu-startups.com/investor/airbus-2/"
"Travel Impact Lab","https://www.eu-startups.com/investor/travel-impact-lab/"
"Travel Startup Accelerator Netherlands","https://www.eu-startups.com/investor/travel-startup-accelerator-netherlands/"
"PhotonDelta","https://www.eu-startups.com/investor/photondelta/"
"StartLife","https://www.eu-startups.com/investor/startlife/"
